"","fish_id","casette_number","station","collection_date","survey_char","Phase","SampleDate","Latitude","Longitude"
"609","4278","12ST1-294","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"610","4279","12ST1-6","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"611","4280","12ST1-280","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"612","4281","12ST1-283","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"613","4282","12ST1-49","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"614","4283","12ST1-108","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"615","4284","12ST1-203","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"616","4285","12ST1-180","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"617","4286","12ST1-120","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"618","4287","12ST1-184","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"619","4288","12ST1-114","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"620","4289","12ST1-182","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"621","4290","12ST1-155","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"622","4291","12ST1-167","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"623","4292","12ST1-103","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"624","4293","12ST1-44","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"625","4294","12ST1-117","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"626","4295","12ST1-46","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"627","4296","12ST1-166","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"628","4297","12ST1-181","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"629","4298","12ST1-105","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"630","4299","12ST1-301","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"631","4300","12ST1-32","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"632","4301","12ST1-282","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"633","4302","12ST1-34","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"634","4303","12ST1-164","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"635","4304","12ST1-30","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"636","4305","12ST1-285","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"637","4306","12ST1-288","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"638","4307","12ST1-109","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"639","4308","12ST1-161","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"640","4309","12ST1-104","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"641","4310","12ST1-264","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"642","4311","12ST1-185","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"643","4312","12ST1-274","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"644","4313","12ST1-106","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"645","4314","12ST1-156","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"646","4315","12ST1-112","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"647","4316","12ST1-275","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"648","4317","12ST1-17","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"649","4318","12ST1-183","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"650","4319","12ST1-47","609",2012-01-20,"skt",NA,NA,38.1670833333333,-121.937833333333
"651","4321","12ST1-324","801",2012-02-14,"skt",NA,NA,38.0436944444444,-121.844
"652","4323","12ST1-336","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"653","4324","12ST1-323","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"654","4325","12ST1-365","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"655","4326",NA,"519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"656","4328","12ST1-317","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"657","4332","12ST1-333","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"658","4333",NA,"519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"659","4335",NA,"519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"660","4339","12ST1-325","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"661","4340","12ST1-331","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"662","4355","12ST1-320","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"663","4357","12ST1-327","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"664","4362","12ST1-332","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"665","4374","12ST1-335","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"666","4379","12ST1-360","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"667","4380","12ST1-330","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"668","4381","12ST1-328","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"669","4383","12ST1-334","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"670","4387",NA,"519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"671","4388","12ST1-318","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"672","4391","12ST1-322","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"673","4394","12ST1-366","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"674","4397","12ST1-329","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"675","4400",NA,"519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"676","4402",NA,"519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"677","4406","12ST1-321","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"678","4408","12ST1-337","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"679","4410","12ST1-326","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"680","4411","12ST1-319","519",2012-02-14,"skt",NA,NA,38.07475,-121.958083333333
"681","4423","12ST1-372","704",2012-02-15,"skt",NA,NA,38.0665833333333,-121.790311111111
"682","4425","12ST1-379","704",2012-02-15,"skt",NA,NA,38.0665833333333,-121.790311111111
"683","4426","12ST1-403","704",2012-02-15,"skt",NA,NA,38.0665833333333,-121.790311111111
"684","4432","12ST1-409","706",2012-02-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"685","4433",NA,"706",2012-02-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"686","4435","12ST1-380","706",2012-02-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"687","4437","12ST1-405","706",2012-02-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"688","4438","12ST1-408","706",2012-02-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"689","4439","12ST1-407","706",2012-02-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"690","4440","12ST1-406","706",2012-02-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"691","4442","12ST1-425","706",2012-02-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"692","4445","12ST1-423","706",2012-02-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"693","4446","12ST1-412","706",2012-02-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"694","4447","12ST1-404","706",2012-02-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"695","4450","12ST1-373","706",2012-02-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"696","4451","12ST1-361","716",2012-02-15,"skt",NA,NA,38.2576944444444,-121.691916666667
"697","4452","12ST1-364","716",2012-02-15,"skt",NA,NA,38.2576944444444,-121.691916666667
"698","4453","12ST1-340","716",2012-02-15,"skt",NA,NA,38.2576944444444,-121.691916666667
"699","4454","12ST1-413","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"700","4458","12ST1-417","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"701","4461","12ST1-410","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"702","4464","12ST1-384","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"703","4469","12ST1-391","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"704","4472","12ST1-392","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"705","4475","12ST1-390","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"706","4476","12ST1-421","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"707","4481","12ST1-415","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"708","4485","12ST1-388","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"709","4487","12ST1-422","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"710","4489","12ST1-418","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"711","4490","12ST1-389","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"712","4492","12ST1-383","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"713","4495","12ST1-424","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"714","4501","12ST1-411","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"715","4503","12ST1-420","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"716","4504","12ST1-387","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"717","4511","12ST1-386","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"718","4512","12ST1-385","719",2012-02-15,"skt",NA,NA,38.3335,-121.6475
"719","4516","12ST1-345","504",2012-02-16,"skt",NA,NA,38.0519444444444,-121.986083333333
"720","4517","12ST1-357","501",2012-02-16,"skt",NA,NA,38.0733333333333,-122.026333333333
"721","4518","12ST1-355","501",2012-02-16,"skt",NA,NA,38.0733333333333,-122.026333333333
"722","4519","12ST1-349","411",2012-02-16,"skt",NA,NA,38.0502222222222,-122.076527777778
"723","4520","12ST1-354","411",2012-02-16,"skt",NA,NA,38.0502222222222,-122.076527777778
"724","4521","12ST1-353","340",2012-02-16,"skt",NA,NA,38.0992222222222,-122.263277777778
"725","4522","12ST1-356","340",2012-02-16,"skt",NA,NA,38.0992222222222,-122.263277777778
"726","4523","12ST1-381","606",2012-02-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"727","4524","12ST1-352","606",2012-02-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"728","4525","12ST1-347","606",2012-02-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"729","4526","12ST1-338","606",2012-02-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"730","4527","12ST1-370","606",2012-02-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"731","4528","12ST1-346","606",2012-02-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"732","4529","12ST1-363","606",2012-02-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"733","4530","12ST1-348","606",2012-02-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"734","4531","12ST1-339","606",2012-02-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"735","4532","12ST1-341","606",2012-02-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"736","4533","12ST1-362","606",2012-02-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"737","4534","12ST1-351","606",2012-02-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"738","4535","12ST1-342","606",2012-02-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"739","4538","12ST1-378","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"740","4539","12ST1-375","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"741","4541","12ST1-400","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"742","4542","12ST1-401","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"743","4544","12ST1-368","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"744","4547","12ST1-394","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"745","4548","12ST1-382","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"746","4550","12ST1-399","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"747","4551","12ST1-371","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"748","4553","12ST1-377","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"749","4554","12ST1-396","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"750","4556","12ST1-369","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"751","4557","12ST1-367","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"752","4558","12ST1-398","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"753","4559","12ST1-397","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"754","4561","12ST1-376","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"755","4563","12ST1-374","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"756","4565","12ST1-402","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"757","4570","12ST1-395","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"758","4572","12ST1-393","609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"759","4573",NA,"609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"760","4574",NA,"609",2012-02-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"761","4575","12ST1-344","610",2012-02-16,"skt",NA,NA,38.1221944444444,-121.889111111111
"762","4576","12ST1-359","610",2012-02-16,"skt",NA,NA,38.1221944444444,-121.889111111111
"763","4577","12ST1-343","610",2012-02-16,"skt",NA,NA,38.1221944444444,-121.889111111111
"764","4578","12ST1-350","610",2012-02-16,"skt",NA,NA,38.1221944444444,-121.889111111111
"765","4579","12ST1-358","610",2012-02-16,"skt",NA,NA,38.1221944444444,-121.889111111111
"766","4580","12ST1-448","804",2012-03-06,"skt",NA,NA,38.0164444444444,-121.791305555556
"767","4581","12ST1-444","804",2012-03-06,"skt",NA,NA,38.0164444444444,-121.791305555556
"768","4582","12ST1-433","804",2012-03-06,"skt",NA,NA,38.0164444444444,-121.791305555556
"769","4583","12ST1-439","804",2012-03-06,"skt",NA,NA,38.0164444444444,-121.791305555556
"770","4584","12ST1-435","801",2012-03-06,"skt",NA,NA,38.0436944444444,-121.844
"771","4585","12ST1-436","801",2012-03-06,"skt",NA,NA,38.0436944444444,-121.844
"772","4586","12ST1-428","801",2012-03-06,"skt",NA,NA,38.0436944444444,-121.844
"773","4587","12ST1-432","513",2012-03-06,"skt",NA,NA,38.0588611111111,-121.86775
"774","4588","12ST1-427","513",2012-03-06,"skt",NA,NA,38.0588611111111,-121.86775
"775","4589","12ST1-438","513",2012-03-06,"skt",NA,NA,38.0588611111111,-121.86775
"776","4590","12ST1-430","513",2012-03-06,"skt",NA,NA,38.0588611111111,-121.86775
"777","4591","12ST1-431","513",2012-03-06,"skt",NA,NA,38.0588611111111,-121.86775
"778","4592","12ST1-437","513",2012-03-06,"skt",NA,NA,38.0588611111111,-121.86775
"779","4593","12ST1-441","513",2012-03-06,"skt",NA,NA,38.0588611111111,-121.86775
"780","4594","12ST1-434","520",2012-03-06,"skt",NA,NA,38.0321666666667,-121.863111111111
"781","4595","12ST1-440","520",2012-03-06,"skt",NA,NA,38.0321666666667,-121.863111111111
"782","4596","12ST1-429","520",2012-03-06,"skt",NA,NA,38.0321666666667,-121.863111111111
"783","4597","12ST1-454","707",2012-03-08,"skt",NA,NA,38.1146944444444,-121.707861111111
"784","4598","12ST1-451","707",2012-03-08,"skt",NA,NA,38.1146944444444,-121.707861111111
"785","4599","12ST1-453","707",2012-03-08,"skt",NA,NA,38.1146944444444,-121.707861111111
"786","4600","12ST1-446","707",2012-03-08,"skt",NA,NA,38.1146944444444,-121.707861111111
"787","4601","12ST1-450","707",2012-03-08,"skt",NA,NA,38.1146944444444,-121.707861111111
"788","4602","12ST1-452","707",2012-03-08,"skt",NA,NA,38.1146944444444,-121.707861111111
"789","4603","12ST1-447","707",2012-03-08,"skt",NA,NA,38.1146944444444,-121.707861111111
"790","4605","12ST1-455","707",2012-03-08,"skt",NA,NA,38.1146944444444,-121.707861111111
"791","4606","12ST1-449","707",2012-03-08,"skt",NA,NA,38.1146944444444,-121.707861111111
"792","4607","12ST1-445","707",2012-03-08,"skt",NA,NA,38.1146944444444,-121.707861111111
"793","4608","12ST1-442","707",2012-03-08,"skt",NA,NA,38.1146944444444,-121.707861111111
"794","4609","12ST1-443","707",2012-03-08,"skt",NA,NA,38.1146944444444,-121.707861111111
"795","4611","12ST1-478","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"796","4613","12ST1-493","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"797","4615","12ST1-484","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"798","4616","12ST1-485","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"799","4619","12ST1-488","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"800","4620","12ST1-494","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"801","4621","12ST1-486","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"802","4623","12ST1-472","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"803","4625","12ST1-482","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"804","4626","12ST1-491","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"805","4627","12ST1-495","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"806","4628","12ST1-487","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"807","4630","12ST1-480","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"808","4632","12ST1-468","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"809","4633","12ST1-469","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"810","4634","12ST1-492","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"811","4635","12ST1-490","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"812","4636","12ST1-489","713",2012-03-08,"skt",NA,NA,38.2064722222222,-121.661055555556
"813","4640","12ST1-473","715",2012-03-08,"skt",NA,NA,38.2257777777778,-121.675027777778
"814","4641","12ST1-466","715",2012-03-08,"skt",NA,NA,38.2257777777778,-121.675027777778
"815","4642","12ST1-460","715",2012-03-08,"skt",NA,NA,38.2257777777778,-121.675027777778
"816","4644","12ST1-459","715",2012-03-08,"skt",NA,NA,38.2257777777778,-121.675027777778
"817","4645","12ST1-461","715",2012-03-08,"skt",NA,NA,38.2257777777778,-121.675027777778
"818","4646","12ST1-457","715",2012-03-08,"skt",NA,NA,38.2257777777778,-121.675027777778
"819","4649","12ST1-463","715",2012-03-08,"skt",NA,NA,38.2257777777778,-121.675027777778
"820","4651","12ST1-476","715",2012-03-08,"skt",NA,NA,38.2257777777778,-121.675027777778
"821","4653","12ST1-471","715",2012-03-08,"skt",NA,NA,38.2257777777778,-121.675027777778
"822","4656","12ST1-456","715",2012-03-08,"skt",NA,NA,38.2257777777778,-121.675027777778
"823","4657","12ST1-467","715",2012-03-08,"skt",NA,NA,38.2257777777778,-121.675027777778
"824","4661","12ST1-458","715",2012-03-08,"skt",NA,NA,38.2257777777778,-121.675027777778
"825","4663","12ST1-509","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"826","4666","12ST1-512","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"827","4667","12ST1-506","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"828","4668","12ST1-519","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"829","4676","12ST1-517","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"830","4677","12ST1-521","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"831","4678","12ST1-510","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"832","4679","12ST1-515","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"833","4680","12ST1-516","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"834","4683","12ST1-507","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"835","4686","12ST1-508","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"836","4689","12ST1-514","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"837","4692","12ST1-520","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"838","4693","12ST1-513","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"839","4694","12ST1-518","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"840","4698","12ST1-511","716",2012-03-08,"skt",NA,NA,38.2576944444444,-121.691916666667
"841","4706","12ST1-475","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"842","4709","12ST1-499","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"843","4710","12ST1-477","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"844","4713","12ST1-481","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"845","4714","12ST1-462","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"846","4716","12ST1-465","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"847","4717","12ST1-496","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"848","4718","12ST1-500","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"849","4720","12ST1-470","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"850","4721","12ST1-479","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"851","4722","12ST1-464","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"852","4725","12ST1-504","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"853","4726","12ST1-505","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"854","4730","12ST1-483","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"855","4734","12ST1-503","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"856","4735","12ST1-474","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"857","4737","12ST1-502","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"858","4741","12ST1-498","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"859","4743","12ST1-497","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"860","4744","12ST1-501","719",2012-03-08,"skt",NA,NA,38.3335,-121.6475
"861","4897","12ST1-532","801",2012-04-03,"skt",NA,NA,38.0436944444444,-121.844
"862","4898","12ST1-570","513",2012-04-03,"skt",NA,NA,38.0588611111111,-121.86775
"863","4899","12ST1-564","513",2012-04-03,"skt",NA,NA,38.0588611111111,-121.86775
"864","4900","12ST1-561","513",2012-04-03,"skt",NA,NA,38.0588611111111,-121.86775
"865","4901","12ST1-543","513",2012-04-03,"skt",NA,NA,38.0588611111111,-121.86775
"866","4902","12ST1-566","513",2012-04-03,"skt",NA,NA,38.0588611111111,-121.86775
"867","4903","12ST1-553","513",2012-04-03,"skt",NA,NA,38.0588611111111,-121.86775
"868","4904","12ST1-549","513",2012-04-03,"skt",NA,NA,38.0588611111111,-121.86775
"869","4905","12ST1-565","513",2012-04-03,"skt",NA,NA,38.0588611111111,-121.86775
"870","4906","12ST1-542","508",2012-04-03,"skt",NA,NA,38.0471666666667,-121.917222222222
"871","4907","12ST1-569","508",2012-04-03,"skt",NA,NA,38.0471666666667,-121.917222222222
"872","4908","12ST1-558","519",2012-04-03,"skt",NA,NA,38.07475,-121.958083333333
"873","4909","12ST1-568","519",2012-04-03,"skt",NA,NA,38.07475,-121.958083333333
"874","4910","12ST1-560","519",2012-04-03,"skt",NA,NA,38.07475,-121.958083333333
"875","4911","12ST1-527","520",2012-04-03,"skt",NA,NA,38.0321666666667,-121.863111111111
"876","4912","12ST1-544","520",2012-04-03,"skt",NA,NA,38.0321666666667,-121.863111111111
"877","4913","12ST1-529","704",2012-04-04,"skt",NA,NA,38.0665833333333,-121.790311111111
"878","4914","12ST1-605","704",2012-04-04,"skt",NA,NA,38.0665833333333,-121.790311111111
"879","4915","12ST1-525","706",2012-04-04,"skt",NA,NA,38.0860833333333,-121.750444444444
"880","4916","12ST1-541","706",2012-04-04,"skt",NA,NA,38.0860833333333,-121.750444444444
"881","4917","12ST1-556","706",2012-04-04,"skt",NA,NA,38.0860833333333,-121.750444444444
"882","4918","12ST1-545","706",2012-04-04,"skt",NA,NA,38.0860833333333,-121.750444444444
"883","4919","12ST1-571","707",2012-04-04,"skt",NA,NA,38.1146944444444,-121.707861111111
"884","4920","12ST1-534","713",2012-04-04,"skt",NA,NA,38.2064722222222,-121.661055555556
"885","4921","12ST1-557","715",2012-04-04,"skt",NA,NA,38.2257777777778,-121.675027777778
"886","4922","12ST1-526","715",2012-04-04,"skt",NA,NA,38.2257777777778,-121.675027777778
"887","4923","12ST1-524","715",2012-04-04,"skt",NA,NA,38.2257777777778,-121.675027777778
"888","4924","12ST1-554","715",2012-04-04,"skt",NA,NA,38.2257777777778,-121.675027777778
"889","4925","12ST1-523","715",2012-04-04,"skt",NA,NA,38.2257777777778,-121.675027777778
"890","4926","12ST1-531","715",2012-04-04,"skt",NA,NA,38.2257777777778,-121.675027777778
"891","4927","12ST1-547","715",2012-04-04,"skt",NA,NA,38.2257777777778,-121.675027777778
"892","4928","12ST1-550","715",2012-04-04,"skt",NA,NA,38.2257777777778,-121.675027777778
"893","4929","12ST1-607","716",2012-04-04,"skt",NA,NA,38.2576944444444,-121.691916666667
"894","4930","12ST1-536","716",2012-04-04,"skt",NA,NA,38.2576944444444,-121.691916666667
"895","4931","12ST1-546","716",2012-04-04,"skt",NA,NA,38.2576944444444,-121.691916666667
"896","4932","12ST1-562","716",2012-04-04,"skt",NA,NA,38.2576944444444,-121.691916666667
"897","4933","12ST1-563","716",2012-04-04,"skt",NA,NA,38.2576944444444,-121.691916666667
"898","4934","12ST1-567","716",2012-04-04,"skt",NA,NA,38.2576944444444,-121.691916666667
"899","4935","12ST1-548","716",2012-04-04,"skt",NA,NA,38.2576944444444,-121.691916666667
"900","4936","12ST1-555","716",2012-04-04,"skt",NA,NA,38.2576944444444,-121.691916666667
"901","4937","12ST1-592","719",2012-04-04,"skt",NA,NA,38.3335,-121.6475
"902","4938","12ST1-584","719",2012-04-04,"skt",NA,NA,38.3335,-121.6475
"903","4939","12ST1-583","719",2012-04-04,"skt",NA,NA,38.3335,-121.6475
"904","4940","12ST1-574","719",2012-04-04,"skt",NA,NA,38.3335,-121.6475
"905","4941","12ST1-572","719",2012-04-04,"skt",NA,NA,38.3335,-121.6475
"906","4942","12ST1-579","719",2012-04-04,"skt",NA,NA,38.3335,-121.6475
"907","4943","12ST1-595","719",2012-04-04,"skt",NA,NA,38.3335,-121.6475
